20, 0.1, 0.1, 1236, 7000, 12431.3
20, 0.1, 0.11, 1238, 12030, 10921.2
20, 0.1, 0.125, 1240, 9460, 9229.97
20, 0.1, 0.14, 1242, 15370, 8700.43
20, 0.1, 0.15, 1244, 15430, 8654.66
20, 0.15, 0.1, 1246, 6390, 12605.7
20, 0.15, 0.11, 1248, 15830, 11002
20, 0.15, 0.125, 1250, 15080, 9349.04
20, 0.15, 0.14, 1252, 23780, 8643.15
20, 0.15, 0.15, 1254, 19180, 8698.13
20, 0.2, 0.1, 1256, 5710, 13042.5
20, 0.2, 0.11, 1258, 9580, 11506.7
20, 0.2, 0.125, 1260, 9130, 10933.8
20, 0.2, 0.14, 1262, 18050, 9361.44
20, 0.2, 0.15, 1264, 18470, 8632.49
20, 0.25, 0.1, 1266, 5120, 12956.4
20, 0.25, 0.11, 1268, 8490, 11697.4
20, 0.25, 0.125, 1270, 15610, 9946.12
20, 0.25, 0.14, 1272, 16670, 8743.93
20, 0.25, 0.15, 1274, 14990, 8678.4
20, 0.3, 0.1, 1276, 6750, 12887.8
20, 0.3, 0.11, 1278, 10350, 11968.9
20, 0.3, 0.125, 1280, 10930, 9588.68
20, 0.3, 0.14, 1282, 14820, 8882.84
20, 0.3, 0.15, 1284, 17050, 8664.28
30, 0.1, 0.1, 1286, 24555, 8625.22
30, 0.1, 0.11, 1288, 18300, 8624.15
30, 0.1, 0.125, 1290, 15660, 8624.15
30, 0.1, 0.14, 1292, 11925, 8621.89
30, 0.1, 0.15, 1294, 13995, 8621.89
30, 0.15, 0.1, 1296, 22740, 9317
30, 0.15, 0.11, 1298, 14970, 8624.15
30, 0.15, 0.125, 1300, 17595, 9317.7
30, 0.15, 0.14, 1302, 15870, 9317.7
30, 0.15, 0.15, 1304, 17475, 8621.89
30, 0.2, 0.1, 1306, 20790, 8632.39
30, 0.2, 0.11, 1308, 12960, 8625.35
30, 0.2, 0.125, 1310, 14370, 8621.89
30, 0.2, 0.14, 1312, 12930, 8624.15
30, 0.2, 0.15, 1314, 12030, 8621.89
30, 0.25, 0.1, 1316, 22275, 8630
30, 0.25, 0.11, 1318, 18180, 8624.15
30, 0.25, 0.125, 1320, 15105, 8624.15
30, 0.25, 0.14, 1322, 15690, 8621.89
30, 0.25, 0.15, 1324, 13785, 9315
