40, 0.4, 0.14, 1236, 12680, 8621.89
40, 0.4, 0.14, 1240, 11180, 8621.89
40, 0.4, 0.14, 1246, 11800, 8625.29
40, 0.4, 0.14, 1254, 15780, 8621.89
40, 0.4, 0.14, 1264, 20840, 9315.64
40, 0.4, 0.14, 1276, 15540, 8621.89
40, 0.4, 0.14, 1290, 16980, 9317.7
40, 0.4, 0.14, 1306, 14240, 8621.89
40, 0.4, 0.14, 1324, 14280, 8621.89
40, 0.4, 0.14, 1344, 13540, 8621.89
40, 0.4, 0.14, 1366, 12760, 8621.89
40, 0.4, 0.14, 1390, 12160, 9322.95
40, 0.4, 0.14, 1416, 11780, 8621.89
40, 0.4, 0.14, 1444, 12500, 8621.89
40, 0.4, 0.14, 1474, 13660, 8621.89
40, 0.4, 0.14, 1506, 10360, 8621.89
40, 0.4, 0.14, 1540, 15720, 8621.89
40, 0.4, 0.14, 1576, 13620, 8621.89
40, 0.4, 0.14, 1614, 13940, 8621.89
40, 0.4, 0.14, 1654, 13920, 8621.89
40, 0.4, 0.14, 1696, 14740, 8628
40, 0.4, 0.14, 1740, 15960, 8621.89
40, 0.4, 0.14, 1786, 9880, 8621.89
40, 0.4, 0.14, 1834, 13440, 9315
40, 0.4, 0.14, 1884, 14220, 8621.89
40, 0.4, 0.14, 1936, 12500, 8621.89
40, 0.4, 0.14, 1990, 17480, 8621.89
40, 0.4, 0.14, 2046, 15120, 8621.89
40, 0.4, 0.14, 2104, 14160, 8621.89
40, 0.4, 0.14, 2164, 15420, 8621.89
40, 0.4, 0.14, 2226, 14320, 8621.89
40, 0.4, 0.14, 2290, 11300, 8624.15
40, 0.4, 0.14, 2356, 11380, 8621.89
40, 0.4, 0.14, 2424, 13360, 8621.89
40, 0.4, 0.14, 2494, 11900, 8621.89
40, 0.4, 0.14, 2566, 12880, 8621.89
40, 0.4, 0.14, 2640, 12480, 8621.89
40, 0.4, 0.14, 2716, 18900, 8621.89
40, 0.4, 0.14, 2794, 10520, 8624.15
40, 0.4, 0.14, 2874, 15100, 8624.15
40, 0.4, 0.14, 2956, 14760, 8624.15
40, 0.4, 0.14, 3040, 12020, 8621.89
40, 0.4, 0.14, 3126, 11380, 8621.89
40, 0.4, 0.14, 3214, 14780, 8621.89
40, 0.4, 0.14, 3304, 12680, 8621.89
40, 0.4, 0.14, 3396, 13000, 9325.14
40, 0.4, 0.14, 3490, 14940, 8621.89
40, 0.4, 0.14, 3586, 12180, 9315
40, 0.4, 0.14, 3684, 17600, 8621.89
40, 0.4, 0.14, 3784, 14820, 8621.89
