#iteration sample
-1  0.549912 0.0346639   0.05725
-1  0.862888 0.0891192  0.446774
-1 0.416181 0.794172 0.456073
-1  0.227759 0.0249902  0.624943
-1 0.385547 0.147759 0.283555
-1  0.40796 0.463385 0.539478
-1 0.375734 0.682072 0.623984
-1 0.523666 0.985431 0.811232
-1 0.0704964  0.500175  0.891032
-1  0.66405 0.695622 0.535811
0        1 0.152263 0.802469
1 3.48459e-08    0.312757    0.369913
2  0.550992 0.0492557  0.600069
3  0.15234 0.802545 0.999924
4 0.466011 0.196179 0.430105
5 0.201647 0.333332        1
6           1 1.04538e-07    0.614998
7        1 0.259185 0.567901
8    0.351852 0.000685871    0.442387
9 0.855806 0.100548 0.595973
10    0.295306 7.62079e-05    0.839887
11 0.123764 0.549721 0.999992
12 0.575504 0.999999 0.485031
13 0.532895 0.640806 0.425566
14  0.331276 0.0144033  0.667353
15  0.0418381 0.00205761   0.997942
16 0.483695 0.873345 0.564286
17        1        1 0.938271
18 0.169258 0.385011 0.899837
19 0.111112 0.999997 0.968447
20  0.11112 0.209868 0.999992
21  0.909761 0.0914241  0.513294
22        1 0.666667 0.627713
23   0.722222 0.00205761   0.569959
24 0.800716 0.169049  0.48486
25 0.466917 0.582229 0.555555
26 0.160722 0.724305 0.872403
27 0.789285 0.843088 0.481608
28 0.0575878  0.498577  0.977146
29 0.148224 0.545522 0.892826
30    0.162173 2.82251e-06    0.897117
31    0.999314 0.000685871    0.999771
32 0.222219 0.999997 0.944619
33 0.497943 0.774425 0.472777
34  0.36076 0.999992 0.640612
35 0.812452 0.715364 0.540441
36  0.722222 0.0185185  0.722222
37  0.79944        1 0.666667
38  0.811453 0.0874443  0.509444
39 0.912674 0.222231  0.45493
40 0.464278 0.464564 0.429966
41 0.401652 0.839048 0.540108
42 0.867102 0.147716 0.468806
43        1 0.422649 0.509374
44 0.983539 0.333333        1
45  0.777854 0.0618046   0.65897
46 0.907407  0.32716      0.5
47  0.47005        1 0.518518
48  0.32716 0.997942 0.779835
49 0.141975 0.997942 0.997942
50 0.158555 0.999975 0.892369
51 0.999992  0.29307 0.480559
52 0.0925926  0.685185  0.944444
53 0.711209 0.777779 0.509438
54 0.908401 0.999997 0.456791
55 0.777779        1 0.459687
56  0.40535 0.999314 0.664609
57 0.723365 0.934156        1
58 0.486977 0.908604 0.432017
59 0.999997 0.959936 0.529723
60  0.45928 0.888889 0.474905
61 0.555175 0.999924 0.346365
62 0.530864        1 0.407407
63  0.57476 0.888889 0.346831
64 0.608424 0.997811 0.587481
65 0.383402 0.801783 0.627572
66 0.444444  0.73185 0.481481
67 0.496455 0.835586 0.394173
68 0.655667 0.992252 0.353325
69 0.535857 0.910947 0.393642
70 0.465791 0.919819 0.384928
71 0.981634 0.333105 0.777854
72 0.865925 0.906939 0.434515
73  0.861664 0.0150186  0.620333
74 0.460016 0.799887 0.444436
75 0.596708 0.736406  0.42026
76 0.583133 0.793935 0.573739
77 0.0761317  0.997942   0.95679
78 0.814112 0.890105 0.921661
79 0.730656 0.999992 0.902276
80 0.888889 0.817558        1
81 0.733653 0.889118  0.91701
82 0.864274 0.962734 0.999771
83 0.943933 0.892203 0.860676
84 0.836382 0.905274 0.954961
85 0.855287 0.751823 0.830821
86 0.838355 0.870278 0.844021
87 0.901006 0.666895 0.990322
88   0.666667 0.00228624   0.649122
89  0.735787 0.0822961  0.999975
90  0.797812 0.0694009  0.855683
91 0.848422 0.803155 0.919753
92 0.981481 0.685185 0.993827
93  0.40127 0.779658 0.547613
94 0.365569 0.999771 0.609739
95 0.566937 0.771503 0.523301
96 0.870751 0.111111 0.727023
97   0.72063 0.0275957  0.829015
98 0.818284 0.135802        1
99 0.777779 0.999999 0.999999
100 0.539552        1  0.51481
101 0.667059 0.999999 0.515172
102 0.907407 0.611111 0.746914
103 0.617055  0.97508  0.66659
104 0.851776 0.999771  0.46906
105 0.816274 0.925927 0.888888
106 0.814815 0.874533 0.916324
107 0.943615 0.764233 0.864596
108 0.883207  0.85361 0.688209
109 0.921836 0.536783  0.61294
110 0.893436 0.833181 0.819159
111 0.907407 0.746914 0.944444
112 0.786941 0.889253 0.645608
113 0.888889        1  0.37037
114 0.999999 0.888886 0.999997
115  0.742341 0.0537266  0.999771
116 0.388889 0.537037 0.611111
117  0.728396 0.0842856  0.999999
118  0.666743 0.0270538  0.599985
119  0.849405 0.0446324  0.510771
120   0.783951 0.00617284   0.664609
121  0.77572 0.932099 0.944444
122 0.668724 0.993827 0.997942
123         1 0.0740741  0.666667
124 0.574074 0.814891 0.590535
125 0.524008 0.841573 0.357414
126 0.481482  0.88203  0.40827
127 0.525698  0.78841 0.418631
128 0.444521 0.984885 0.456257
129 0.584286 0.977722 0.468552
130 0.486461 0.935222 0.435984
131 0.545861 0.863354 0.461057
132 0.584359 0.771153  0.59259
133 0.504395  0.80537 0.402493
134 0.606996 0.778464 0.595107
135 0.533621 0.780361 0.591438
136 0.518749 0.832729 0.411763
137 0.523091 0.740949 0.444444
138 0.477849  0.82938 0.382019
139 0.463352 0.510737 0.481479
140 0.406038 0.795423 0.495706
141 0.376018 0.834201  0.58089
142 0.728121 0.643626 0.480197
143 0.575412 0.738937 0.586674
144 0.899177 0.261317 0.469822
145 0.920521 0.405683 0.550576
146 0.985185 0.149365 0.454834
147 0.777702 0.999924 0.407382
148 0.796042  0.07161 0.999975
149 0.769089  0.11111 0.888888
