fitnes,iter,n_group,n_execution,m,p_thresh,p_r,x1,x2,x3
9523.842773,22080,0,0,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,18540,0,1,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9554.95703125000000000000,10680,0,2,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9537.41699218750000000000,16840,0,3,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9524.00000000000000000000,13540,0,4,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,13680,0,5,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.32812500000000000000,17580,0,6,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9520.29687500000000000000,12200,0,7,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.32812500000000000000,21060,0,8,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9525.84863281250000000000,7420,0,9,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,18600,0,10,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,14020,0,11,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9541.56542968750000000000,7340,0,12,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9520.00000000000000000000,12040,0,13,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,18280,0,14,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9524.58984375000000000000,11620,0,15,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9524.00000000000000000000,10700,0,16,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9521.37500000000000000000,10800,0,17,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.32812500000000000000,12620,0,18,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9524.00000000000000000000,17560,0,19,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9520.29687500000000000000,10160,0,20,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.32812500000000000000,16000,0,21,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,17240,0,22,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9523.00000000000000000000,19080,0,23,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.32812500000000000000,14600,0,24,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9523.14355468750000000000,15900,0,25,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9536.42187500000000000000,11960,0,26,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9524.00000000000000000000,16040,0,27,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9524.00000000000000000000,13700,0,28,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,19960,0,29,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9524.00000000000000000000,10180,0,30,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.32812500000000000000,11900,0,31,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9547.00000000000000000000,10700,0,32,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9519.00000000000000000000,20400,0,33,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9520.29687500000000000000,10440,0,34,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
9520.00000000000000000000,17820,0,35,40,0.29357850551605224609,0.21150976419448852539,0.61893142576233062258,0.48064152296859163904,0.52759340312543545615
