solution,minFitness,sdFitness,tmean,iter,alphas_1,alphas_2,alphas_3
-9438.673828,9519.00000000000000000000,7.95275974273681640625,14792.00000000000000000000,0,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-10404.50781250000000000000,10505.95703125000000000000,47.11054229736328125000,3186.00000000000000000000,1,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.83496093750000000000,9519.32812500000000000000,13.95207214355468750000,14575.00000000000000000000,2,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.17578125000000000000,9519.00000000000000000000,10.60080432891845703125,13270.00000000000000000000,3,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-10358.80371093750000000000,10459.57226562500000000000,69.66011810302734375000,3200.00000000000000000000,4,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9441.21972656250000000000,9523.00000000000000000000,12.43227863311767578125,13338.00000000000000000000,5,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-10358.58007812500000000000,10459.57226562500000000000,62.59159469604492187500,3040.00000000000000000000,6,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.71289062500000000000,9519.00000000000000000000,11.73363876342773437500,14797.00000000000000000000,7,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-10358.79101562500000000000,10459.57226562500000000000,67.62461090087890625000,3206.00000000000000000000,8,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.43945312500000000000,9519.00000000000000000000,12.25517654418945312500,15519.00000000000000000000,9,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.81445312500000000000,9519.32812500000000000000,11.49104595184326171875,12576.00000000000000000000,10,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.79492187500000000000,9519.32812500000000000000,10.47078418731689453125,12566.00000000000000000000,11,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.85644531250000000000,9519.32812500000000000000,12.05235290527343750000,13613.00000000000000000000,12,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.30957031250000000000,9519.00000000000000000000,11.58806896209716796875,12395.00000000000000000000,13,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9464.46679687500000000000,9551.60937500000000000000,17.68143272399902343750,8214.00000000000000000000,14,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.61621093750000000000,9519.00000000000000000000,10.13139629364013671875,15715.00000000000000000000,15,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.33886718750000000000,9520.00000000000000000000,12.50212955474853515625,11426.00000000000000000000,16,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.08203125000000000000,9519.00000000000000000000,11.41470241546630859375,15169.00000000000000000000,17,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.52832031250000000000,9519.00000000000000000000,11.13113307952880859375,14618.00000000000000000000,18,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.14160156250000000000,9519.00000000000000000000,12.57365608215332031250,14218.00000000000000000000,19,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.61816406250000000000,9521.37500000000000000000,12.72172737121582031250,11342.00000000000000000000,20,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.13281250000000000000,9519.00000000000000000000,12.23616313934326171875,14213.00000000000000000000,21,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.90136718750000000000,9519.32812500000000000000,12.05472373962402343750,12658.00000000000000000000,22,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.52148437500000000000,9519.00000000000000000000,11.52608108520507812500,13608.00000000000000000000,23,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.25390625000000000000,9519.00000000000000000000,9.37035846710205078125,14360.00000000000000000000,24,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.89941406250000000000,9519.00000000000000000000,10.55265426635742187500,13994.00000000000000000000,25,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.59570312500000000000,9519.00000000000000000000,11.05844783782958984375,13686.00000000000000000000,26,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.49902343750000000000,9519.00000000000000000000,10.57514381408691406250,13594.00000000000000000000,27,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.58789062500000000000,9519.00000000000000000000,12.34488201141357421875,14667.00000000000000000000,28,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.07128906250000000000,9519.00000000000000000000,11.91209125518798828125,14154.00000000000000000000,29,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.35449218750000000000,9519.00000000000000000000,10.44123268127441406250,15451.00000000000000000000,30,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.68261718750000000000,9519.00000000000000000000,10.68176746368408203125,14776.00000000000000000000,31,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.53906250000000000000,9519.00000000000000000000,10.68771553039550781250,15633.00000000000000000000,32,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.89257812500000000000,9519.00000000000000000000,10.69320392608642578125,14986.00000000000000000000,33,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.13574218750000000000,9519.00000000000000000000,10.17798137664794921875,15234.00000000000000000000,34,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.41503906250000000000,9519.00000000000000000000,10.94445323944091796875,13507.00000000000000000000,35,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.88964843750000000000,9519.00000000000000000000,12.00105285644531250000,12972.00000000000000000000,36,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
