50, 0.4, 0.19, 1236, 8575, 9552.82
50, 0.4, 0.19, 1240, 18750, 9524
50, 0.4, 0.19, 1246, 8150, 9551.87
50, 0.4, 0.19, 1254, 14400, 9520
50, 0.4, 0.19, 1264, 20025, 9519.33
50, 0.4, 0.19, 1276, 12575, 9523.14
50, 0.4, 0.19, 1290, 18525, 9537
50, 0.4, 0.19, 1306, 14375, 9539.16
50, 0.4, 0.19, 1324, 10025, 9538.98
50, 0.4, 0.19, 1344, 13475, 9523.69
50, 0.4, 0.19, 1366, 18275, 9519.33
50, 0.4, 0.19, 1390, 11000, 9554
50, 0.4, 0.19, 1416, 13175, 9519
50, 0.4, 0.19, 1444, 15075, 9519.33
50, 0.4, 0.19, 1474, 15200, 9524.65
50, 0.4, 0.19, 1506, 11175, 9519
50, 0.4, 0.19, 1540, 15550, 9520.3
50, 0.4, 0.19, 1576, 17900, 9520
50, 0.4, 0.19, 1614, 17375, 9520
50, 0.4, 0.19, 1654, 17700, 9519.33
50, 0.4, 0.19, 1696, 9225, 9555
50, 0.4, 0.19, 1740, 10150, 9521
50, 0.4, 0.19, 1786, 9325, 9519.33
50, 0.4, 0.19, 1834, 13175, 9533
50, 0.4, 0.19, 1884, 14400, 9519
50, 0.4, 0.19, 1936, 13175, 9519
50, 0.4, 0.19, 1990, 8000, 9555
50, 0.4, 0.19, 2046, 10575, 9522
50, 0.4, 0.19, 2104, 17775, 9537
50, 0.4, 0.19, 2164, 11550, 9550.72
50, 0.4, 0.19, 2226, 18350, 9525.97
50, 0.4, 0.19, 2290, 15950, 9536.42
50, 0.4, 0.19, 2356, 8750, 9553.81
50, 0.4, 0.19, 2424, 8050, 9553.81
50, 0.4, 0.19, 2494, 11225, 9521.87
50, 0.4, 0.19, 2566, 13750, 9524.59
50, 0.4, 0.19, 2640, 13625, 9545.79
50, 0.4, 0.19, 2716, 11375, 9519
50, 0.4, 0.19, 2794, 18200, 9519.33
50, 0.4, 0.19, 2874, 20275, 9520
50, 0.4, 0.19, 2956, 11875, 9552.66
50, 0.4, 0.19, 3040, 13200, 9522.58
50, 0.4, 0.19, 3126, 9225, 9536.42
50, 0.4, 0.19, 3214, 18425, 9536.42
