fitnes,iter,n_group,n_execution,m,p_thresh,p_r,seed,x1,x2,x3
9520.296875,3060,0,0,36,0.33322453498840332031,0.26331084966659545898,1661202141,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,1,36,0.33322453498840332031,0.26331084966659545898,1661202146,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.32812500000000000000,3276,0,2,36,0.33322453498840332031,0.26331084966659545898,1661202150,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,3690,0,3,36,0.33322453498840332031,0.26331084966659545898,1661202154,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,4572,0,4,36,0.33322453498840332031,0.26331084966659545898,1661202160,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5310,0,5,36,0.33322453498840332031,0.26331084966659545898,1661202166,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5220,0,6,36,0.33322453498840332031,0.26331084966659545898,1661202173,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,4860,0,7,36,0.33322453498840332031,0.26331084966659545898,1661202180,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,3330,0,8,36,0.33322453498840332031,0.26331084966659545898,1661202187,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5472,0,9,36,0.33322453498840332031,0.26331084966659545898,1661202192,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,10,36,0.33322453498840332031,0.26331084966659545898,1661202199,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,3978,0,11,36,0.33322453498840332031,0.26331084966659545898,1661202203,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,4536,0,12,36,0.33322453498840332031,0.26331084966659545898,1661202209,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,13,36,0.33322453498840332031,0.26331084966659545898,1661202215,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.32812500000000000000,5634,0,14,36,0.33322453498840332031,0.26331084966659545898,1661202219,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.78906250000000000000,4356,0,15,36,0.33322453498840332031,0.26331084966659545898,1661202227,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,6012,0,16,36,0.33322453498840332031,0.26331084966659545898,1661202233,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.00000000000000000000,3060,0,17,36,0.33322453498840332031,0.26331084966659545898,1661202242,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5616,0,18,36,0.33322453498840332031,0.26331084966659545898,1661202246,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,19,36,0.33322453498840332031,0.26331084966659545898,1661202254,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,6066,0,20,36,0.33322453498840332031,0.26331084966659545898,1661202258,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,21,36,0.33322453498840332031,0.26331084966659545898,1661202267,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5346,0,22,36,0.33322453498840332031,0.26331084966659545898,1661202271,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.32812500000000000000,4194,0,23,36,0.33322453498840332031,0.26331084966659545898,1661202279,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.78906250000000000000,3438,0,24,36,0.33322453498840332031,0.26331084966659545898,1661202285,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5580,0,25,36,0.33322453498840332031,0.26331084966659545898,1661202289,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,26,36,0.33322453498840332031,0.26331084966659545898,1661202297,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,3186,0,27,36,0.33322453498840332031,0.26331084966659545898,1661202301,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5742,0,28,36,0.33322453498840332031,0.26331084966659545898,1661202306,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,4392,0,29,36,0.33322453498840332031,0.26331084966659545898,1661202314,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,30,36,0.33322453498840332031,0.26331084966659545898,1661202320,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,31,36,0.33322453498840332031,0.26331084966659545898,1661202324,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,3834,0,32,36,0.33322453498840332031,0.26331084966659545898,1661202329,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,33,36,0.33322453498840332031,0.26331084966659545898,1661202334,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,5814,0,34,36,0.33322453498840332031,0.26331084966659545898,1661202338,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,4158,0,35,36,0.33322453498840332031,0.26331084966659545898,1661202346,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9519.00000000000000000000,6066,0,36,36,0.33322453498840332031,0.26331084966659545898,1661202352,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,37,36,0.33322453498840332031,0.26331084966659545898,1661202360,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
9520.29687500000000000000,3060,0,38,36,0.33322453498840332031,0.26331084966659545898,1661202365,0.52142722359320070602,0.54783818410054085923,0.43791460037570117958
