19324, 15236, 9686.93831, 26.204761862
19594, 16319, 9686.93831, 28.24513309
19866, 18751, 9686.93831, 32.5255567
20140, 17459, 9686.93831, 30.261853193
20416, 16946, 9686.93831, 29.506821381
20694, 14172, 9686.93831, 24.552984007
20974, 14248, 9686.93831, 24.884501586
21256, 13469, 9687.346625, 23.819599483
21540, 18048, 9686.93831, 32.058127187
21826, 15901, 9686.93831, 28.315097436
22114, 17364, 9686.93831, 30.75875147
22404, 14381, 9686.93831, 25.380615532
22696, 12652, 9686.93831, 22.316284639
22990, 19359, 9686.93831, 34.485300814
23286, 18789, 9686.93831, 33.411482836
23584, 15141, 9686.93831, 26.902328189
23884, 15901, 9686.93831, 28.236638068
24186, 11892, 9686.93831, 21.092507403
24490, 15502, 9686.93831, 27.511364403
24796, 15103, 9686.93831, 26.781554692
25104, 16908, 9686.93831, 29.910633563
25414, 14286, 9686.93831, 25.322969576
25726, 17497, 9686.93831, 31.090033691
26040, 18789, 9686.93831, 33.485502368
26356, 14096, 9686.93831, 24.941902476
26674, 15027, 9686.93831, 26.515689626
26994, 12044, 9686.93831, 21.301804819
27316, 13013, 9686.93831, 22.513646614
27640, 17193, 9686.93831, 30.631555306
27966, 14951, 9686.93831, 26.555077403
28294, 13260, 9686.93831, 23.286268095
28624, 14628, 9686.93831, 25.848545522
28956, 14381, 9686.93831, 25.437405252
29290, 12766, 9686.93831, 22.614620277
29626, 18637, 9686.93831, 33.178793596
29964, 11816, 9686.93831, 20.922974874
30304, 13298, 9686.93831, 23.354495988
30646, 13659, 9686.93831, 23.028820263
30990, 13108, 9689.337856, 23.166792697
31336, 13868, 9687.519614, 24.544954226
31684, 17554, 9686.93831, 30.310090068
32034, 11816, 9687.519614, 20.745523197
32386, 14457, 9686.93831, 25.61981492
32740, 13735, 9686.93831, 24.398701327
33096, 21126, 9686.93831, 37.531477647
33454, 12405, 9686.93831, 21.834753488
33814, 13792, 9686.93831, 24.365077602
34176, 18922, 9686.93831, 33.199672134
34540, 15464, 9686.93831, 27.265921336
34906, 12861, 9686.93831, 22.670615796
35274, 18314, 9686.93831, 32.403952049
35644, 14932, 9686.93831, 26.564221384
36016, 12272, 9686.93831, 21.518226094
36390, 11493, 9686.93831, 19.707492918
36766, 14191, 9686.93831, 24.548145665
37144, 13108, 9686.93831, 22.651827254
37524, 15977, 9686.93831, 27.612068526
37906, 17250, 9686.93831, 29.929878094
38290, 16908, 9686.93831, 29.120759708
38676, 12804, 9691.126483, 22.376295956
39064, 11987, 9686.93831, 20.69377136
39454, 15597, 9686.93831, 26.505127737
39846, 14457, 9689.337856, 24.522973886
40240, 14229, 9686.93831, 24.681669517
40636, 14457, 9686.93831, 24.971697798
41034, 13564, 9686.93831, 23.452339096
41434, 11740, 9689.42504, 20.286668422
41836, 14837, 9686.93831, 26.193982106
42240, 11968, 9686.93831, 21.176807159
42646, 15635, 9688.873511, 26.892092645
43054, 14096, 9686.93831, 24.364130412
43464, 13716, 9686.93831, 23.736235851
43876, 16737, 9686.93831, 28.909019432
44290, 12785, 9689.339685, 22.249790195
44706, 17915, 9686.93831, 30.808506086
45124, 17687, 9686.93831, 30.649493866
45544, 15464, 9686.93831, 26.645600174
45966, 14780, 9686.93831, 25.577340868
46390, 19397, 9686.93831, 33.734771807
46816, 13906, 9686.93831, 23.910180587
47244, 15084, 9686.93831, 25.86111088
47674, 20309, 9686.93831, 35.436399799
48106, 13887, 9686.93831, 23.716975679
48540, 15996, 9686.93831, 27.689315612
48976, 17269, 9686.93831, 30.189325291
49414, 15312, 9686.93831, 26.714733973
49854, 12766, 9686.93831, 22.177319162
50296, 15103, 9686.93831, 26.197556766
50740, 16300, 9686.93831, 27.820318081
51186, 23007, 9686.93831, 39.742625884
51634, 18181, 9686.93831, 31.537345078
52084, 11493, 9686.93831, 19.885994313
52536, 11987, 9689.337856, 20.709900325
52990, 16243, 9686.93831, 28.256173659
53446, 14457, 9686.93831, 24.995868258
53904, 14229, 9689.121676, 24.613196526
54364, 13944, 9686.93831, 24.015242361
54826, 11721, 9686.93831, 19.859756487
55290, 12405, 9687.519614, 21.15951483
55756, 13184, 9686.93831, 22.639916055
56224, 14305, 9686.93831, 24.939549172
56694, 15179, 9686.93831, 26.497011076
57166, 16604, 9686.93831, 28.831434808
57640, 12158, 9686.93831, 20.86747014
58116, 12519, 9686.93831, 21.407567043
58594, 12899, 9686.93831, 22.321579148
59074, 13203, 9691.898093, 22.82059485
59556, 12348, 9686.93831, 21.238302106
60040, 19777, 9686.93831, 34.344654216
60526, 14704, 9686.93831, 25.94155442
61014, 15711, 9686.93831, 27.240053103
61504, 23406, 9686.93831, 40.392190586
61996, 19340, 9686.93831, 33.632767471
62490, 11911, 9686.93831, 20.385979867
62986, 12747, 9686.93831, 22.012306226
