solution,minFitness,sdFitness,tmean,iter,alphas_1,alphas_2,alphas_3
-9430.576172,9519.00000000000000000000,0.59711176156997680664,6761.00000000000000000000,0,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.36914062500000000000,9519.32812500000000000000,0.17820647358894348145,3233.00000000000000000000,1,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.17382812500000000000,9520.29687500000000000000,0.00000000000000000000,3080.00000000000000000000,2,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9431.57910156250000000000,9519.00000000000000000000,0.56636166572570800781,7764.00000000000000000000,3,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.17968750000000000000,9519.00000000000000000000,0.30773621797561645508,3367.00000000000000000000,4,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.74902343750000000000,9519.00000000000000000000,0.41328394412994384766,3935.00000000000000000000,5,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9432.17187500000000000000,9519.00000000000000000000,0.61590909957885742188,8356.00000000000000000000,6,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.00000000000000000000,9519.00000000000000000000,0.45196309685707092285,4186.00000000000000000000,7,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9434.60058593750000000000,9519.00000000000000000000,0.49100899696350097656,10786.00000000000000000000,8,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9430.99609375000000000000,9519.00000000000000000000,0.58691626787185668945,7181.00000000000000000000,9,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.21386718750000000000,9520.29687500000000000000,0.00000000000000000000,3120.00000000000000000000,10,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.37207031250000000000,9519.00000000000000000000,0.41425427794456481934,3558.00000000000000000000,11,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.85058593750000000000,9519.78906250000000000000,0.12059894204139709473,3258.00000000000000000000,12,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.21386718750000000000,9520.29687500000000000000,0.00000000000000000000,3120.00000000000000000000,13,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.63183593750000000000,9519.78906250000000000000,0.07109482586383819580,3040.00000000000000000000,14,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.69335937500000000000,9519.78906250000000000000,0.09951071441173553467,3101.00000000000000000000,15,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.29394531250000000000,9520.29687500000000000000,0.00000000000000000000,3200.00000000000000000000,16,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9435.80859375000000000000,9519.00000000000000000000,0.49936583638191223145,11994.00000000000000000000,17,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.29394531250000000000,9520.29687500000000000000,0.00000000000000000000,3200.00000000000000000000,18,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.59960937500000000000,9519.32812500000000000000,0.23518221080303192139,3463.00000000000000000000,19,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.13378906250000000000,9520.29687500000000000000,0.00000000000000000000,3040.00000000000000000000,20,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.73730468750000000000,9519.78906250000000000000,0.08161748945713043213,3145.00000000000000000000,21,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.63183593750000000000,9519.78906250000000000000,0.07109482586383819580,3040.00000000000000000000,22,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.17382812500000000000,9520.29687500000000000000,0.00000000000000000000,3080.00000000000000000000,23,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9455.93164062500000000000,9519.00000000000000000000,0.55788743495941162109,32117.00000000000000000000,24,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.29394531250000000000,9520.29687500000000000000,0.00000000000000000000,3200.00000000000000000000,25,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.24414062500000000000,9520.29687500000000000000,0.00000000000000000000,3150.00000000000000000000,26,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.66796875000000000000,9519.78906250000000000000,0.07109482586383819580,3076.00000000000000000000,27,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.21386718750000000000,9520.29687500000000000000,0.00000000000000000000,3120.00000000000000000000,28,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.17382812500000000000,9520.29687500000000000000,0.00000000000000000000,3080.00000000000000000000,29,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.74511718750000000000,9519.78906250000000000000,0.13776662945747375488,3153.00000000000000000000,30,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9429.32031250000000000000,9519.00000000000000000000,0.57830786705017089844,5505.00000000000000000000,31,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.65136718750000000000,9519.78906250000000000000,0.07109482586383819580,3060.00000000000000000000,32,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.30371093750000000000,9519.00000000000000000000,0.34844106435775756836,3491.00000000000000000000,33,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.52246093750000000000,9519.00000000000000000000,0.36462998390197753906,3709.00000000000000000000,34,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.79394531250000000000,9519.78906250000000000000,0.07109482586383819580,3202.00000000000000000000,35,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.16992187500000000000,9519.00000000000000000000,0.20734508335590362549,3358.00000000000000000000,36,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.44726562500000000000,9519.00000000000000000000,0.38092690706253051758,3634.00000000000000000000,37,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.46777343750000000000,9519.00000000000000000000,0.36638090014457702637,3654.00000000000000000000,38,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.63281250000000000000,9519.00000000000000000000,0.42649164795875549316,3819.00000000000000000000,39,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.29394531250000000000,9520.29687500000000000000,0.00000000000000000000,3200.00000000000000000000,40,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9429.01171875000000000000,9519.00000000000000000000,0.60319352149963378906,5196.00000000000000000000,41,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9428.29394531250000000000,9520.29687500000000000000,0.00000000000000000000,3200.00000000000000000000,42,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.85156250000000000000,9519.00000000000000000000,0.49559986591339111328,4037.00000000000000000000,43,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.57128906250000000000,9519.00000000000000000000,0.36609467864036560059,3758.00000000000000000000,44,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9427.79687500000000000000,9519.78906250000000000000,0.07109482586383819580,3205.00000000000000000000,45,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
