fitnes,iter,n_group,n_execution,m,p_thresh,p_r,seed,x1,x2,x3
9519.000000,3740,0,0,22,0.23904213309288024902,0.33218741416931152344,1661389614,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,5687,0,1,22,0.23904213309288024902,0.33218741416931152344,1661389617,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,2,22,0.23904213309288024902,0.33218741416931152344,1661389621,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,11099,0,3,22,0.23904213309288024902,0.33218741416931152344,1661389624,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.32812500000000000000,4015,0,4,22,0.23904213309288024902,0.33218741416931152344,1661389633,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.78906250000000000000,4444,0,5,22,0.23904213309288024902,0.33218741416931152344,1661389636,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,6,22,0.23904213309288024902,0.33218741416931152344,1661389639,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,7,22,0.23904213309288024902,0.33218741416931152344,1661389642,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,8,22,0.23904213309288024902,0.33218741416931152344,1661389645,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,9,22,0.23904213309288024902,0.33218741416931152344,1661389647,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,5467,0,10,22,0.23904213309288024902,0.33218741416931152344,1661389650,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,19778,0,11,22,0.23904213309288024902,0.33218741416931152344,1661389654,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,5060,0,12,22,0.23904213309288024902,0.33218741416931152344,1661389670,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,8074,0,13,22,0.23904213309288024902,0.33218741416931152344,1661389674,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,14,22,0.23904213309288024902,0.33218741416931152344,1661389680,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,15,22,0.23904213309288024902,0.33218741416931152344,1661389683,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,7755,0,16,22,0.23904213309288024902,0.33218741416931152344,1661389685,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,17534,0,17,22,0.23904213309288024902,0.33218741416931152344,1661389691,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,6006,0,18,22,0.23904213309288024902,0.33218741416931152344,1661389705,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.32812500000000000000,6083,0,19,22,0.23904213309288024902,0.33218741416931152344,1661389710,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.78906250000000000000,3608,0,20,22,0.23904213309288024902,0.33218741416931152344,1661389714,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,21,22,0.23904213309288024902,0.33218741416931152344,1661389717,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,11561,0,22,22,0.23904213309288024902,0.33218741416931152344,1661389720,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,23,22,0.23904213309288024902,0.33218741416931152344,1661389729,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,16588,0,24,22,0.23904213309288024902,0.33218741416931152344,1661389732,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.33789062500000000000,5797,0,25,22,0.23904213309288024902,0.33218741416931152344,1661389745,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,12276,0,26,22,0.23904213309288024902,0.33218741416931152344,1661389749,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,27,22,0.23904213309288024902,0.33218741416931152344,1661389759,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,10296,0,28,22,0.23904213309288024902,0.33218741416931152344,1661389761,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,8536,0,29,22,0.23904213309288024902,0.33218741416931152344,1661389769,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,11935,0,30,22,0.23904213309288024902,0.33218741416931152344,1661389776,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,31,22,0.23904213309288024902,0.33218741416931152344,1661389786,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,8129,0,32,22,0.23904213309288024902,0.33218741416931152344,1661389788,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,33,22,0.23904213309288024902,0.33218741416931152344,1661389795,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,7282,0,34,22,0.23904213309288024902,0.33218741416931152344,1661389797,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,6105,0,35,22,0.23904213309288024902,0.33218741416931152344,1661389803,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,36,22,0.23904213309288024902,0.33218741416931152344,1661389808,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,37,22,0.23904213309288024902,0.33218741416931152344,1661389810,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9520.29687500000000000000,3190,0,38,22,0.23904213309288024902,0.33218741416931152344,1661389813,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
9519.00000000000000000000,5181,0,39,22,0.23904213309288024902,0.33218741416931152344,1661389816,0.25169599516503343706,0.38820700591577683713,0.83004366209672408861
