#iteration sample
-1 0.251696 0.388207 0.830044
-1  0.667908 0.0194646  0.108989
-1 0.365894 0.423537 0.123177
-1 0.661198 0.814931  0.59625
-1 0.108954 0.427847 0.648554
-1 0.149867 0.512807 0.543307
-1 0.788654 0.791877 0.477226
-1 0.666938 0.807359 0.210324
-1 0.848917 0.793775 0.358371
-1 0.933275 0.553365  0.14469
0    0.336289    0.941464 2.54026e-05
1 0.540407 0.641069 0.203263
2 2.82251e-06    0.121399    0.522552
3       0.861    0.194786 2.82251e-06
4    0.573952     0.79848 3.13613e-07
5 0.503043 0.881289 0.194298
6 0.000228624    0.398948    0.591449
7 0.372225 0.196992 0.441482
8 1.16153e-08 1.16153e-08 3.48459e-08
9 0.0795018  0.512803  0.736634
10    0.567902    0.444445 1.04538e-07
11 0.558832 0.750961 0.185702
12    0.560331           1 1.16153e-08
13    0.713992 0.000685871 0.000685871
14     0.86816 1.04538e-07     0.17101
15   0.465859  0.0252756 0.00617284
16  0.666438  0.191206 0.0262917
17    0.535462 2.54026e-05    0.117436
18   0.849794   0.484911 0.00205761
19    0.399177    0.577474 3.13613e-07
20 0.565157 0.537562 0.144032
21 0.532922 0.668724 0.360082
22 0.518519        1 0.148148
23 0.0797897  0.395748   0.72649
24 0.117978  0.44508 0.666658
25 3.87176e-09    0.786847           1
26 0.0340122   0.51365  0.999999
27 0.104312 0.335628 0.574751
28 8.46754e-06 8.46754e-06    0.777786
29 0.0874105  0.403114  0.624151
30 1.96734e-13           1    0.333333
31 0.210906 0.334993 0.612102
32 9.40838e-07    0.341106    0.256517
33 0.0480113  0.148148  0.999999
34  0.12603 0.338346 0.422918
35 1.7801e-12   0.666667   0.592593
36 9.40838e-07    0.333331     0.88889
37 0.00617284        0.5   0.833333
38 0.144033 0.333333        1
39 1.43399e-10    0.550069    0.666667
40 0.0895443   0.62742  0.941447
41 1.16153e-08    0.666667    0.393452
42 3.48459e-08           1    0.664533
43 3.13613e-07    0.333334    0.445798
44 0.00205761   0.816872   0.553498
45 0.0587563  0.494056  0.865798
46  0.12963  0.41358 0.627572
47 0.183585 0.125057  0.70439
48 0.131662 0.691891 0.465046
49 0.111111 0.222222 0.555556
50 0.0822961   0.57553  0.507655
51 0.248133 0.543141 0.278939
52 0.0618046  0.456866   0.66659
53 9.40838e-07    0.197532     0.68202
54 0.139029 0.270563 0.703153
55 2.54026e-05    0.699512    0.802393
56 7.62079e-05    0.388381 2.54026e-05
57 0.0432099  0.574074  0.796296
58  0.17444 0.561728 0.442387
59 0.222197  0.74417 0.999924
60 0.125413 0.593126  0.54708
61 0.485605 0.598257 0.147665
62 0.184296 0.466666   0.1989
63 0.604427 0.642881 0.186667
64 0.610298 0.935638 0.220927
65 0.485571  0.60029 0.235186
66 0.586664 0.848517 0.274573
67  0.622458  0.914654 0.0676246
68 0.523421 0.668724 0.204296
69 0.00205761   0.582305   0.993827
70 0.518518 0.667141 0.202408
71 0.393766 0.737244 0.142941
72 0.493243 0.689069 0.143206
73  0.34476 0.734173 0.299537
74    0.290682    0.410125 8.46754e-06
75 0.430651 0.685541 0.222231
76    0.146776    0.728395 1.16153e-08
77 0.224562 0.781472 0.253958
78 0.397119 0.776635 0.443911
79 0.594646 0.828451 0.164966
80 0.487654 0.648148 0.203704
81    0.666664    0.666664 2.82251e-06
82 0.419558 0.771046 0.236609
83  0.52652  0.63123 0.173068
84 0.689656 0.520789 0.295927
85  0.436976  0.489711 0.0768175
86 0.478739 0.704457 0.201604
87  0.53376        1 0.324791
88 0.000228624     0.44513    0.963192
89 0.293544 0.666658 0.222011
90 0.580662  0.82429 0.177387
91  0.654346  0.792046 0.0971764
92 0.586578 0.886216 0.396084
93 0.393608 0.952246 0.288402
94    0.492455    0.942234 4.30196e-10
95 4.77996e-11           1 4.77996e-11
96 0.613093 0.840446  0.13156
97 0.489026 0.944444 0.244856
98 0.333333 0.898878 0.164395
99 0.999924 0.999771 0.999771
