#iteration sample
-1 0.521427 0.547838 0.437915
-1  0.828759   0.64642 0.0606396
-1 0.105385  0.55253 0.264244
-1 0.949173 0.695534 0.637117
-1 0.561664 0.850209  0.72914
-1  0.662156 0.0490262  0.209458
-1 0.764148 0.659353  0.53723
-1 0.925438 0.580616 0.523588
-1 0.751352 0.836456 0.464697
-1 0.675784 0.671813 0.737174
0 0.148147 0.999999 0.727022
1 0.308795 0.999999 0.658433
2 3.48459e-08           1           1
3 1.16153e-08    0.992379    0.619113
4  0.18528 0.934526 0.795724
5 0.703712 0.999975 0.809319
6   0.0682061   0.0793324 7.62079e-05
7 0.670779 0.893513 0.646549
8  0.53089 0.999975 0.983463
9 0.933471 0.766869 0.358304
10 0.706601 0.735612 0.344308
11           1    0.111111 1.16153e-08
12 0.481482        1 0.839327
13 0.666667        1        1
14 0.849927 0.838287 0.479644
15           1    0.877001 9.40838e-07
16 0.633279  0.79554 0.504381
17 0.290863 0.210122 0.369916
18 0.620343 0.914887 0.858998
19 0.999997 0.666669 0.207147
20 0.733882        1 0.296296
21 0.777778 0.880151 0.333333
22     0.50568    0.241619 3.48459e-08
23    0.861 0.666664 0.409386
24 0.999992 0.493836 0.666658
25 0.685185 0.981481  0.41358
26 0.542302 0.846684 0.744499
27 0.442547 0.749473 0.802824
28 0.479847 0.865538 0.774576
29    0.666667           1 1.96734e-13
30 0.555556 0.788752 0.777778
31 0.208097 0.478476 0.603863
32 0.444436  0.60769 0.661612
33 0.722222 0.833333      0.5
34 0.150206 0.993827 0.660494
35 3.87176e-09    0.320378     0.38572
36 0.512346 0.808642 0.734568
37 0.479851 0.230126 0.860219
38 0.495661 0.412963 0.720975
39 0.575624        1 0.706447
40    0.393313 3.48459e-08    0.974394
41  0.39971 0.505438 0.730321
42    0.555556 4.30196e-10    0.759945
43 0.757506  0.51615 0.666668
44 0.555556 0.888889 0.775274
45 0.805214 0.638956        1
46 0.818933 0.650333 0.999999
47        1 0.777778        1
48 0.877388 0.721453 0.970568
49 0.377401 0.148597 0.720444
50 0.999997 0.333331 0.999997
51 0.464741 0.463445 0.599129
52    0.320988 3.48459e-08    0.224518
53 0.251984 0.210512 0.219421
54    0.356644 8.46754e-06    0.325111
55    0.518519 1.43399e-10 1.43399e-10
56    0.229084 9.40838e-07    0.148151
57   0.41997 0.0490924  0.177971
58    0.388107 3.13613e-07    0.185981
59  0.355273 0.0648529  0.212866
60 0.538576 0.082572 0.133148
61  0.498244 0.0561878  0.148032
62 0.708279 0.204263 0.100484
63 0.580001 0.170887 0.137956
64  0.727218  0.110668 0.0154646
65 0.932786 0.229387 0.148148
66  0.549383  0.104938 0.0925926
67    0.301783    0.489523 1.04538e-07
68    0.845116    0.364748 1.04538e-07
69 0.552812 0.119342 0.222222
70  0.532882  0.424577 0.0240713
71    0.145137 3.87176e-09    0.545953
72    0.666666 9.40838e-07    0.111111
73    0.482853 4.30196e-10    0.861164
74  0.598308 0.0743027  0.153864
75    0.881974 4.30196e-10    0.124829
76 0.411017 0.277185 0.136477
77    0.819032 1.77038e-12 4.13085e-12
78    0.787355 2.82251e-06    0.189145
79  0.771791  0.234576 0.0908652
80 0.502896 0.127394 0.157928
81 0.696633 0.297693 0.123838
82 0.175507 0.297727 0.372868
83  0.791944  0.208135 0.0860161
84  0.821213  0.172029 0.0856887
85 0.792463 0.209563  0.07371
86  0.78828 0.243995 0.253203
87           1    0.498799 1.43399e-10
88 0.787112 0.187527  0.16073
89 0.852882  0.42259 0.176362
90 0.727709 0.338981 0.444453
91 0.200618 0.190698 0.400005
92     0.14952 1.29059e-09    0.815738
93 1.04538e-07    0.526749    0.422135
94       1 0.56784       1
95           1 4.30196e-10           1
96    0.321064    0.266194 7.62079e-05
97 0.666667 0.296296 0.197531
98    0.683813 0.000228624    0.461591
99  0.534186 0.0885545    0.1592
100  0.396281 0.0370374  0.115734
101 0.514979 0.194149 0.169028
102 0.746914 0.778464 0.432785
103 0.467078 0.667353 0.441015
104 0.740741        1 0.555555
105        1 0.739369 0.333333
106 0.981481 0.796296 0.166667
107 0.875553 0.605472 0.614769
108 0.666895 0.580476  0.58642
109 0.765356 0.287736 0.723594
110  0.52675 0.268202 0.767224
111 0.740055 0.889575 0.450617
112   0.9984 0.640375 0.542524
113  0.82716 0.333333 0.444444
114  0.411751 0.0560128  0.184957
115  0.413428 0.0796373  0.189224
116 4.77996e-11 1.43399e-10    0.230453
117 0.154931 0.314967 0.242773
118  0.388432 0.0295489  0.204296
119 0.232813 0.403248 0.413913
120  0.395062 0.0435586  0.180971
121  0.387517 0.0432099  0.180384
122 0.351378 0.110386 0.848671
123  0.407484 0.0299497  0.176421
124  0.400549 0.0452674  0.185185
125   0.10412 0.0984578   0.15825
126 7.62079e-05   0.0496113    0.649012
127    0.666664  0.00230599 2.82251e-06
128  0.579013 0.0884774  0.432203
129    0.674211 7.62079e-05    0.999924
130  0.609282 0.0211604  0.917043
131  0.147462 0.0281207  0.655921
132   0.41975 0.0707087  0.152786
133 0.709877 0.993827 0.648148
134 0.790124 0.409387 0.666666
135    0.444521    0.333105 0.000228624
136   0.42455 0.0674741    0.1572
137  0.407407 0.0644718  0.154643
138  0.250986 0.0746075  0.172814
139 0.958839 0.172814 0.999992
140 0.538945 0.178549 0.154355
141 0.538443  0.17759 0.155416
142  0.53498  0.25275 0.111111
143   0.3575  0.01658 0.222222
144  0.395062 0.0617284  0.152263
145  0.413055 0.0589934  0.154338
146    0.600823 3.48459e-08    0.324874
147  0.413868 0.0864197  0.153302
148  0.413874 0.0723614  0.157588
149  0.44749 0.111838 0.126328
