fitnes,iter,n_group,n_execution,m,p_thresh,p_r,x1,x2,x3
9519.000000,4807,0,0,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.78906250000000000000,4301,0,1,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,2,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,3,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,5727,0,4,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,4830,0,5,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.78906250000000000000,4347,0,6,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,7,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,4899,0,8,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,3933,0,9,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.78906250000000000000,4209,0,10,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.32812500000000000000,4393,0,11,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,12,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,4968,0,13,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,14,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,5658,0,15,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,16,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,17,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,5336,0,18,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,19,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9519.00000000000000000000,5635,0,20,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.00000000000000000000,2990,0,21,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.29687500000000000000,2990,0,22,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
9520.00000000000000000000,2990,0,23,46,0.53654634952545166016,0.34714600443840026855,0.72502506900268415269,0.89245139511259585774,0.86753381705312349048
