fitnes,iter,n_group,n_execution,m,p_thresh,p_r,x1,x2,x3
10622.692383,3060,0,0,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10618.59960937500000000000,3060,0,1,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,2,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,3,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,4,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,5,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10618.59960937500000000000,3060,0,6,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,7,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,8,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10565.09375000000000000000,3060,0,9,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10584.38671875000000000000,3060,0,10,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,11,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,12,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,13,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10584.38671875000000000000,3060,0,14,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10657.78320312500000000000,3078,0,15,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10619.56835937500000000000,3078,0,16,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10584.38671875000000000000,3060,0,17,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,18,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10565.09375000000000000000,3060,0,19,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10584.38671875000000000000,3060,0,20,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,21,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10565.09375000000000000000,3060,0,22,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10565.09375000000000000000,3060,0,23,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,24,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10584.38671875000000000000,3060,0,25,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,26,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10565.09375000000000000000,3060,0,27,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,28,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,29,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,30,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,31,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,32,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,33,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10565.09375000000000000000,3060,0,34,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10651.04980468750000000000,3078,0,35,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10584.38671875000000000000,3060,0,36,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,37,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10565.09375000000000000000,3060,0,38,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10659.54980468750000000000,3060,0,39,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10618.59960937500000000000,3060,0,40,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10618.59960937500000000000,3060,0,41,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,42,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10618.59960937500000000000,3060,0,43,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,44,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10655.85937500000000000000,3078,0,45,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,46,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,47,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10459.57226562500000000000,3060,0,48,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
10505.95703125000000000000,3060,0,49,36,0.03045172058045864105,0.03529274091124534607,0.54991218718315715286,0.03466393438390263232,0.05724998388675037880
9519.00000000000000000000,16094,1,0,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9524.34082031250000000000,10114,1,1,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9543.65039062500000000000,7202,1,2,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9537.00000000000000000000,12740,1,3,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9519.32812500000000000000,16354,1,4,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9536.42187500000000000000,13156,1,5,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9546.95703125000000000000,10634,1,6,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9523.14355468750000000000,11232,1,7,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9551.87207031250000000000,13182,1,8,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9519.32812500000000000000,10426,1,9,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9521.86621093750000000000,19422,1,10,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
9550.45019531250000000000,8008,1,11,52,0.06258034706115722656,0.26861771941184997559,0.86288841805131610840,0.08911922897637601648,0.44677414549357186146
