solution,minFitness,sdFitness,tmean,iter,alphas_1,alphas_2,alphas_3
-10358.674805,10459.57226562500000000000,70.81736755371093750000,3061.00000000000000000000,0,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.48437500000000000000,9519.00000000000000000000,11.24529266357421875000,14573.00000000000000000000,1,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.26660156250000000000,9519.00000000000000000000,12.79892539978027343750,13341.00000000000000000000,2,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.77343750000000000000,9519.00000000000000000000,12.47160053253173828125,13851.00000000000000000000,3,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.17480468750000000000,9519.00000000000000000000,9.81722259521484375000,15276.00000000000000000000,4,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.63574218750000000000,9519.00000000000000000000,11.66030025482177734375,13721.00000000000000000000,5,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.15332031250000000000,9519.00000000000000000000,13.66943264007568359375,13220.00000000000000000000,6,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.35253906250000000000,9520.00000000000000000000,12.31565761566162109375,12442.00000000000000000000,7,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.14648437500000000000,9520.92089843750000000000,13.61848926544189453125,11312.00000000000000000000,8,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.54785156250000000000,9519.00000000000000000000,11.41550636291503906250,13635.00000000000000000000,9,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.01855468750000000000,9519.32812500000000000000,12.13880252838134765625,14774.00000000000000000000,10,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-10404.77539062500000000000,10505.95703125000000000000,74.81227111816406250000,3205.00000000000000000000,11,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.44531250000000000000,9519.00000000000000000000,11.04489994049072265625,14536.00000000000000000000,12,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.25000000000000000000,9521.86621093750000000000,12.39121341705322265625,11491.00000000000000000000,13,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.68554687500000000000,9519.00000000000000000000,9.83353614807128906250,14787.00000000000000000000,14,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.33984375000000000000,9519.32812500000000000000,11.65134716033935546875,13100.00000000000000000000,15,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.93457031250000000000,9519.00000000000000000000,10.97662353515625000000,14026.00000000000000000000,16,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.82519531250000000000,9519.00000000000000000000,12.96156024932861328125,14899.00000000000000000000,17,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.16210937500000000000,9519.00000000000000000000,10.28817844390869140625,14260.00000000000000000000,18,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.87695312500000000000,9519.00000000000000000000,11.29392147064208984375,13965.00000000000000000000,19,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.46191406250000000000,9519.00000000000000000000,11.84470462799072265625,13545.00000000000000000000,20,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.63183593750000000000,9520.78808593750000000000,13.03117084503173828125,11934.00000000000000000000,21,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.47460937500000000000,9519.00000000000000000000,13.30245685577392578125,12545.00000000000000000000,22,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.24902343750000000000,9519.00000000000000000000,12.12050437927246093750,14330.00000000000000000000,23,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.23828125000000000000,9519.00000000000000000000,10.98899269104003906250,13329.00000000000000000000,24,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.33789062500000000000,9519.00000000000000000000,12.67116832733154296875,13414.00000000000000000000,25,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.15625000000000000000,9519.00000000000000000000,12.00107669830322265625,14238.00000000000000000000,26,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.21679687500000000000,9519.32812500000000000000,12.69008159637451171875,13968.00000000000000000000,27,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.42382812500000000000,9519.32812500000000000000,11.84539413452148437500,13182.00000000000000000000,28,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9435.18457031250000000000,9521.24804687500000000000,14.48251247406005859375,9019.00000000000000000000,29,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.15722656250000000000,9519.00000000000000000000,11.98582172393798828125,12239.00000000000000000000,30,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.48339843750000000000,9519.00000000000000000000,13.10852718353271484375,14555.00000000000000000000,31,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.28027343750000000000,9519.00000000000000000000,10.68823146820068359375,15374.00000000000000000000,32,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.69433593750000000000,9519.00000000000000000000,10.91631317138671875000,13786.00000000000000000000,33,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.04394531250000000000,9519.00000000000000000000,13.23233413696289062500,14115.00000000000000000000,34,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.51660156250000000000,9519.00000000000000000000,10.66978836059570312500,14611.00000000000000000000,35,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.57031250000000000000,9521.00000000000000000000,11.19118881225585937500,13680.00000000000000000000,36,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.88183593750000000000,9519.00000000000000000000,11.76022243499755859375,13966.00000000000000000000,37,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.72558593750000000000,9520.66601562500000000000,10.95494079589843750000,12168.00000000000000000000,38,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.09277343750000000000,9519.32812500000000000000,12.76364231109619140625,12843.00000000000000000000,39,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.63671875000000000000,9519.00000000000000000000,10.84798336029052734375,14729.00000000000000000000,40,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.99121093750000000000,9520.00000000000000000000,11.93433761596679687500,15084.00000000000000000000,41,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9435.89550781250000000000,9519.32812500000000000000,12.72284221649169921875,11646.00000000000000000000,42,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.02929687500000000000,9519.00000000000000000000,11.59849071502685546875,13115.00000000000000000000,43,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.12890625000000000000,9519.00000000000000000000,12.51591587066650390625,12206.00000000000000000000,44,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.55761718750000000000,9519.00000000000000000000,11.95326137542724609375,14640.00000000000000000000,45,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.62890625000000000000,9519.32812500000000000000,12.00398731231689453125,12386.00000000000000000000,46,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.12695312500000000000,9519.32812500000000000000,12.19213199615478515625,14882.00000000000000000000,47,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.15429687500000000000,9519.00000000000000000000,12.80297470092773437500,13229.00000000000000000000,48,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.88867187500000000000,9519.00000000000000000000,13.59556198120117187500,12956.00000000000000000000,49,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.25097656250000000000,9519.00000000000000000000,11.54501056671142578125,14337.00000000000000000000,50,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.16796875000000000000,9519.32812500000000000000,12.37421417236328125000,12922.00000000000000000000,51,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.59179687500000000000,9519.00000000000000000000,12.56326866149902343750,13669.00000000000000000000,52,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.07714843750000000000,9519.00000000000000000000,12.83894729614257812500,14152.00000000000000000000,53,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.90429687500000000000,9519.32812500000000000000,13.77412128448486328125,13645.00000000000000000000,54,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.58593750000000000000,9519.00000000000000000000,12.58708572387695312500,13663.00000000000000000000,55,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.29199218750000000000,9519.00000000000000000000,12.97877025604248046875,13365.00000000000000000000,56,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.81347656250000000000,9519.00000000000000000000,12.01061916351318359375,12895.00000000000000000000,57,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.28906250000000000000,9520.92089843750000000000,12.08032035827636718750,11469.00000000000000000000,58,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.30664062500000000000,9522.91796875000000000000,11.95232295989990234375,10510.00000000000000000000,59,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.63085937500000000000,9521.86621093750000000000,13.10641860961914062500,9865.00000000000000000000,60,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.24121093750000000000,9519.00000000000000000000,12.07485675811767578125,15323.00000000000000000000,61,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.64843750000000000000,9521.00000000000000000000,11.83945369720458984375,11752.00000000000000000000,62,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.93945312500000000000,9519.00000000000000000000,10.46749305725097656250,15035.00000000000000000000,63,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.06835937500000000000,9519.00000000000000000000,14.02113246917724609375,13132.00000000000000000000,64,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.42773437500000000000,9519.00000000000000000000,13.46224880218505859375,13497.00000000000000000000,65,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.46289062500000000000,9520.29687500000000000000,12.33401870727539062500,12258.00000000000000000000,66,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.63476562500000000000,9520.00000000000000000000,13.41295433044433593750,12714.00000000000000000000,67,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.74804687500000000000,9519.00000000000000000000,10.35213470458984375000,12845.00000000000000000000,68,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.46582031250000000000,9519.32812500000000000000,10.38367748260498046875,15238.00000000000000000000,69,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.51953125000000000000,9519.00000000000000000000,12.17818927764892578125,14600.00000000000000000000,70,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.28906250000000000000,9519.00000000000000000000,12.86831474304199218750,13363.00000000000000000000,71,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.21289062500000000000,9520.00000000000000000000,10.66303253173828125000,13317.00000000000000000000,72,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.43652343750000000000,9519.00000000000000000000,11.14734172821044921875,13526.00000000000000000000,73,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.44335937500000000000,9519.00000000000000000000,13.04660892486572265625,13516.00000000000000000000,74,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.69042968750000000000,9519.00000000000000000000,13.23287963867187500000,13761.00000000000000000000,75,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.10058593750000000000,9519.00000000000000000000,11.73036384582519531250,14185.00000000000000000000,76,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.85253906250000000000,9519.00000000000000000000,13.93200302124023437500,12917.00000000000000000000,77,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.02929687500000000000,9519.00000000000000000000,10.13077354431152343750,14128.00000000000000000000,78,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.97656250000000000000,9519.00000000000000000000,11.35293197631835937500,14064.00000000000000000000,79,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.26953125000000000000,9519.00000000000000000000,10.86114215850830078125,13362.00000000000000000000,80,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9439.18847656250000000000,9519.32812500000000000000,13.42948913574218750000,14933.00000000000000000000,81,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.16210937500000000000,9519.00000000000000000000,11.60922813415527343750,14248.00000000000000000000,82,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.66894531250000000000,9519.00000000000000000000,12.95343017578125000000,13742.00000000000000000000,83,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.57324218750000000000,9519.00000000000000000000,10.50814819335937500000,13669.00000000000000000000,84,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.75390625000000000000,9519.00000000000000000000,10.11090850830078125000,14853.00000000000000000000,85,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9436.74023437500000000000,9519.00000000000000000000,12.97179603576660156250,12813.00000000000000000000,86,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9443.60351562500000000000,9530.64550781250000000000,20.96846771240234375000,8076.00000000000000000000,87,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9435.60253906250000000000,9519.32812500000000000000,12.98666667938232421875,11351.00000000000000000000,88,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.75585937500000000000,9519.00000000000000000000,12.07044696807861328125,13837.00000000000000000000,89,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.57421875000000000000,9520.66601562500000000000,12.95242500305175781250,11998.00000000000000000000,90,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9440.88769531250000000000,9523.12988281250000000000,11.91071510314941406250,12882.00000000000000000000,91,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.10253906250000000000,9519.00000000000000000000,13.07443428039550781250,13175.00000000000000000000,92,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9438.95507812500000000000,9521.86621093750000000000,12.65394687652587890625,12194.00000000000000000000,93,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
-9437.46191406250000000000,9519.32812500000000000000,12.08004951477050781250,13218.00000000000000000000,94,0.98999999999999999112,0.00899999999999999932,0.00100000000000000002
